Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.17 [1.03-1.33],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,1.13 [0.99-1.30],1.000,,Valine
ApoB,1.13 [0.99-1.28],1.000,,Apolipoprotein B
Total-BCAA,1.12 [0.99-1.28],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,1.11 [0.98-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,0.99 [0.87-1.14],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.92 [0.80-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.85 [0.75-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.79 [0.69-0.90],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.76 [0.67-0.87],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
