Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.14 [1.04-1.26],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [0.99-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.03 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.03 [0.94-1.12],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.00 [0.92-1.09],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
LDL-FC,0.98 [0.90-1.06],1.000,,Free Cholesterol in LDL
Creatinine,0.98 [0.87-1.09],1.000,,Creatinine
Albumin,0.97 [0.88-1.05],1.000,,Albumin
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.88 [0.80-0.96],1.000,,Free Cholesterol in HDL
