Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.37 [1.31-1.43],4.954e-38,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.35 [1.30-1.41],3.828e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.34 [1.28-1.40],7.206e-37,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.25-1.35],1.188e-33,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.30 [1.24-1.36],2.140e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.28 [1.23-1.34],6.683e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.25 [1.20-1.31],3.516e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.23 [1.18-1.28],9.435e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.22 [1.17-1.28],6.409e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.22 [1.17-1.28],5.592e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.22 [1.17-1.28],3.566e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.22 [1.17-1.27],1.380e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.20 [1.15-1.26],3.780e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.20 [1.15-1.26],2.454e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.20 [1.15-1.26],2.312e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.20 [1.15-1.26],2.392e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.20 [1.15-1.25],4.013e-10,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.19 [1.14-1.24],2.116e-10,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.19 [1.14-1.24],1.714e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
