Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.01-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.07 [0.90-1.25],1.000,,Saturated Fatty Acids
HDL-FC,1.05 [0.89-1.24],1.000,,Free Cholesterol in HDL
Creatinine,1.03 [0.84-1.25],1.000,,Creatinine
Total-FA,1.01 [0.86-1.19],1.000,,Total-Fatty Acids
Leu,0.92 [0.77-1.08],1.000,,Leucine
Total-BCAA,0.90 [0.76-1.06],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.89 [0.75-1.05],1.000,,Valine
M-LDL-FC%,0.87 [0.74-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.82 [0.70-0.97],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
