Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.19 [1.02-1.40],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.19 [1.02-1.39],1.000,,Leucine
Val,1.19 [1.01-1.39],1.000,,Valine
Ile,1.17 [1.00-1.36],1.000,,Isoleucine
M-LDL-TG%,1.12 [0.95-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA,1.00 [0.84-1.18],1.000,,Polyunsaturated Fatty Acids
SFA%,0.95 [0.80-1.13],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.91 [0.77-1.07],1.000,,Omega-3 Fatty Acids
DHA,0.88 [0.74-1.05],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.83 [0.70-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
