Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.00-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.07 [0.90-1.26],1.000,,VLDL Cholesterol
Total-C,1.03 [0.86-1.23],1.000,,Total-Cholesterol
Remnant-C,1.03 [0.87-1.22],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.02 [0.86-1.21],1.000,,Total-Cholesterol Minus HDL-C
His,0.99 [0.83-1.18],1.000,,Histidine
Clinical LDL-C,0.99 [0.83-1.17],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.96 [0.81-1.14],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-C%,0.94 [0.80-1.11],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.83 [0.70-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
