Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.07-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.18 [1.01-1.38],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.15 [0.99-1.34],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.10 [0.95-1.27],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-CE%,1.02 [0.88-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.97 [0.84-1.11],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.80-1.07],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.91 [0.78-1.07],1.000,,Cholesteryl Esters in HDL
Total-C,0.88 [0.76-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.84 [0.72-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
