Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.14 [1.01-1.29],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.13 [1.01-1.28],1.000,,Glutamine
M-LDL-CE%,1.12 [0.99-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.06 [0.95-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,1.03 [0.91-1.16],1.000,,Histidine
Total-FC,1.00 [0.88-1.12],1.000,,Total-Free Cholesterol
LDL-FC,0.97 [0.87-1.09],1.000,,Free Cholesterol in LDL
HDL-FC,0.90 [0.79-1.03],1.000,,Free Cholesterol in HDL
Citrate,0.88 [0.78-1.00],1.000,,Citrate
M-LDL-FC%,0.86 [0.77-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
