Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA,1.10 [0.97-1.25],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.05 [0.94-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA,1.04 [0.92-1.18],1.000,,Polyunsaturated Fatty Acids
Omega-3,1.04 [0.93-1.17],1.000,,Omega-3 Fatty Acids
Omega-6,1.04 [0.92-1.18],1.000,,Omega-6 Fatty Acids
VLDL-CE,0.98 [0.88-1.10],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.96 [0.85-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.92 [0.81-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.92 [0.81-1.04],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.90 [0.78-1.02],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
