Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.05 [0.97-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.04 [0.98-1.11],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.04 [0.97-1.12],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.02 [0.94-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.01 [0.93-1.10],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.98 [0.91-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.94 [0.87-1.01],1.000,,HDL Cholesterol
LDL-C,0.91 [0.85-0.97],1.000,,LDL Cholesterol
Remnant-C,0.91 [0.85-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.85-0.97],1.000,,Total-Cholesterol Minus HDL-C
