Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [1.00-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,1.02 [0.93-1.11],1.000,,Apolipoprotein B
Remnant-C,1.01 [0.93-1.11],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.01 [0.92-1.10],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.00 [0.91-1.10],1.000,,LDL Cholesterol
LDL-FC,0.99 [0.90-1.08],1.000,,Free Cholesterol in LDL
Albumin,0.97 [0.88-1.06],1.000,,Albumin
HDL-FC,0.96 [0.87-1.06],1.000,,Free Cholesterol in HDL
Unsaturation,0.96 [0.87-1.06],1.000,,Degree of Unsaturation
M-LDL-FC%,0.91 [0.82-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
