Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.97-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoA1,1.02 [0.89-1.17],1.000,,Apolipoprotein A1
ApoB,1.02 [0.90-1.16],1.000,,Apolipoprotein B
ApoB/ApoA1,1.02 [0.89-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-C,1.00 [0.88-1.14],1.000,,LDL Cholesterol
Omega-3%,0.93 [0.81-1.06],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.92 [0.80-1.06],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.87 [0.75-1.00],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.84 [0.73-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.84 [0.73-0.96],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
