Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.28 [1.14-1.44],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.19 [1.07-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.14 [1.02-1.27],1.000,,Monounsaturated Fatty Acids
SFA%,1.12 [1.00-1.26],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
SFA,1.08 [0.97-1.21],1.000,,Saturated Fatty Acids
HDL-C,0.95 [0.85-1.07],1.000,,HDL Cholesterol
Remnant-C,0.92 [0.83-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.83-1.01],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.82-1.01],1.000,,LDL Cholesterol
M-LDL-FC%,0.81 [0.73-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
