Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.20 [1.07-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.16 [1.05-1.29],1.000,,Phenylalanine
ApoB/ApoA1,1.05 [0.94-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Tyr,1.05 [0.94-1.16],1.000,,Tyrosine
ApoB,1.01 [0.91-1.12],1.000,,Apolipoprotein B
Omega-6,0.98 [0.87-1.09],1.000,,Omega-6 Fatty Acids
PUFA,0.96 [0.86-1.08],1.000,,Polyunsaturated Fatty Acids
Albumin,0.88 [0.79-0.98],1.000,,Albumin
M-LDL-FC%,0.84 [0.75-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.83 [0.73-0.93],1.000,,Degree of Unsaturation
