Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.30 [1.12-1.50],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.22 [1.03-1.44],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.15 [0.98-1.35],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.00 [0.86-1.17],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ile,1.00 [0.86-1.16],1.000,,Isoleucine
HDL-C,0.93 [0.79-1.09],1.000,,HDL Cholesterol
Remnant-C,0.91 [0.78-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.89 [0.77-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.89 [0.76-1.03],1.000,,LDL Cholesterol
M-LDL-FC%,0.83 [0.71-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
