Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.05 [0.95-1.16],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.03 [0.94-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.02 [0.93-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,1.01 [0.92-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
ApoA1,1.01 [0.92-1.10],1.000,,Apolipoprotein A1
M-LDL-FC%,0.97 [0.88-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.88-1.05],1.000,,VLDL Cholesterol
Total-C,0.95 [0.87-1.04],1.000,,Total-Cholesterol
Non-HDL-C,0.95 [0.87-1.04],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.94 [0.86-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
