Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Clinical LDL-C,1.07 [0.90-1.27],1.000,,Clinical LDL Cholesterol
ApoB,1.06 [0.89-1.25],1.000,,Apolipoprotein B
ApoB/ApoA1,1.05 [0.88-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.03 [0.87-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,1.00 [0.84-1.20],1.000,,Apolipoprotein A1
Omega-3%,0.94 [0.79-1.12],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.75-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.89 [0.74-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,0.86 [0.72-1.03],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.85 [0.71-1.02],1.000,,Linoleic Acid to Total-Fatty Acids percentage
