Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.08 [0.97-1.19],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.06 [0.96-1.17],1.000,,Apolipoprotein B
Clinical LDL-C,1.05 [0.94-1.16],1.000,,Clinical LDL Cholesterol
Phe,1.01 [0.92-1.11],1.000,,Phenylalanine
M-LDL-PL%,1.00 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,1.00 [0.89-1.12],1.000,,Degree of Unsaturation
PUFA%,0.98 [0.87-1.11],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.97 [0.86-1.09],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.97 [0.86-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.95 [0.85-1.06],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
