Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LDL-size,0.0670,0.0902,Average Diameter for LDL Particles
Creatinine,0.0688,0.0778,Creatinine
Omega-6/Omega-3,0.0735,0.0729,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Albumin,0.0818,0.0609,Albumin
GlycA,0.0603,0.0457,Glycoprotein Acetyls
PUFA/MUFA,0.0525,0.0428,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetate,0.0582,0.0390,Acetate
DHA,0.0437,0.0349,Docosahexaenoic Acid
Lactate,0.0303,0.0336,Lactate
S-LDL-PL%,0.0378,0.0321,Phospholipids to Total-Lipids in Small LDL percentage
Gln,0.0198,0.0320,Glutamine
Acetone,0.0300,0.0314,Acetone
Omega-3%,0.0295,0.0279,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0247,0.0270,Glycine
LA%,0.0320,0.0257,Linoleic Acid to Total-Fatty Acids percentage
Pyruvate,0.0192,0.0247,Pyruvate
L-LDL-PL%,0.0193,0.0209,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0200,0.0207,Histidine
3-Hydroxybutyrate,0.0238,0.0204,3-Hydroxybutyrate
Val,0.0200,0.0195,Valine
S-HDL-FC%,0.0107,0.0187,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu-lactate,0.0135,0.0184,Glucose-lactate
Ile,0.0090,0.0163,Isoleucine
Ala,0.0238,0.0158,Alanine
L-VLDL-C%,0.0088,0.0133,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6%,0.0130,0.0117,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0130,0.0106,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,0.0028,0.0103,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-P,0.0083,0.0081,Concentration of Very Large HDL Particles
Citrate,0.0037,0.0075,Citrate
XL-HDL-FC,0.0075,0.0075,Free Cholesterol in Very Large HDL
XS-VLDL-PL%,0.0072,0.0063,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,0.0040,0.0058,Phenylalanine
DHA%,0.0055,0.0053,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-FC%,0.0045,0.0053,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0055,0.0050,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.0037,0.0050,Phospholipids to Total-Lipids in Large VLDL percentage
Glu,0.0045,0.0048,Glucose
S-HDL-PL%,0.0058,0.0046,Phospholipids to Total-Lipids in Small HDL percentage
Total-BCAA,0.0037,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-CE%,0.0033,0.0042,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Tyr,0.0030,0.0039,Tyrosine
IDL-TG%,0.0032,0.0032,Triglycerides to Total-Lipids in IDL percentage
MUFA%,0.0037,0.0032,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0033,0.0030,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0025,0.0030,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,0.0018,0.0025,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0005,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0012,0.0020,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL%,0.0018,0.0017,Phospholipids to Total-Lipids in Very Large VLDL percentage
Sc-ala,0.0008,0.0014,Spectrometer-corrected alanine
Acetoacetate,0.0012,0.0011,Acetoacetate
XXL-VLDL-TG%,0.0007,0.0010,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0007,0.0010,Degree of Unsaturation
L-HDL-TG%,0.0005,0.0008,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0002,0.0005,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,0.0008,0.0004,Triglycerides in Large HDL
