Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.0943,0.0691,Glycine
L-LDL-PL%,0.0642,0.0564,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0545,0.0554,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0415,0.0496,Glutamine
DHA,0.0442,0.0468,Docosahexaenoic Acid
Tyr,0.0287,0.0444,Tyrosine
L-LDL-C%,0.0508,0.0417,Cholesterol to Total-Lipids in Large LDL percentage
SFA%,0.0370,0.0355,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0267,0.0332,Spectrometer-corrected alanine
Acetoacetate,0.0205,0.0303,Acetoacetate
Lactate,0.0243,0.0277,Lactate
Creatinine,0.0438,0.0266,Creatinine
His,0.0217,0.0263,Histidine
M-LDL-PL%,0.0342,0.0255,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.0268,0.0247,Phenylalanine
Omega-6/Omega-3,0.0210,0.0243,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,0.0200,0.0231,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.0205,0.0220,Cholesteryl Esters to Total-Lipids in IDL percentage
Acetate,0.0232,0.0218,Acetate
Albumin,0.0255,0.0206,Albumin
GlycA,0.0152,0.0179,Glycoprotein Acetyls
Citrate,0.0110,0.0172,Citrate
3-Hydroxybutyrate,0.0200,0.0171,3-Hydroxybutyrate
IDL-PL%,0.0128,0.0170,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0200,0.0158,Glucose-lactate
XXL-VLDL-CE%,0.0263,0.0156,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0108,0.0142,Pyruvate
Ala,0.0138,0.0128,Alanine
LA%,0.0137,0.0125,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0048,0.0117,Average Diameter for LDL Particles
Leu,0.0077,0.0110,Leucine
Omega-3%,0.0083,0.0100,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0098,0.0100,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0142,0.0098,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,0.0082,0.0087,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0113,0.0087,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0073,0.0086,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0055,0.0079,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-TG%,0.0028,0.0067,Triglycerides to Total-Lipids in Medium HDL percentage
DHA%,0.0055,0.0067,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-FC,0.0075,0.0060,Free Cholesterol in Large HDL
Acetone,0.0032,0.0051,Acetone
M-HDL-PL%,0.0033,0.0050,Phospholipids to Total-Lipids in Medium HDL percentage
Glu,0.0028,0.0043,Glucose
L-VLDL-FC%,0.0033,0.0042,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0028,0.0042,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0022,0.0038,Phospholipids to Total-Lipids in Large VLDL percentage
Ile,0.0017,0.0029,Isoleucine
XL-HDL-CE%,0.0032,0.0029,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,0.0038,0.0027,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG,0.0023,0.0027,Triglycerides in Small VLDL
S-LDL-CE%,0.0032,0.0020,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-FC%,0.0013,0.0019,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0020,0.0019,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,0.0015,0.0017,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,0.0005,0.0010,Phospholipids to Total-Lipids in Small LDL percentage
Val,0.0005,0.0008,Valine
S-HDL-CE%,0.0008,0.0007,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,0.0003,0.0004,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0007,0.0003,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-size,0.0003,0.0003,Average Diameter for VLDL Particles
Total-BCAA,0.0002,6.4114e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
