Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0683,0.1860,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.2057,0.1581,Glycoprotein Acetyls
Albumin,0.1993,0.1301,Albumin
IDL-CE%,0.0500,0.1098,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0498,0.1049,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0618,0.0571,Linoleic Acid
Glu,0.0593,0.0485,Glucose
LA%,0.0275,0.0346,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0535,0.0295,Leucine
Creatinine,0.0400,0.0242,Creatinine
PUFA,0.0235,0.0168,Polyunsaturated Fatty Acids
Omega-3,0.0270,0.0168,Omega-3 Fatty Acids
S-LDL-CE%,0.0192,0.0141,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu-lactate,0.0160,0.0120,Glucose-lactate
Citrate,0.0143,0.0106,Citrate
L-VLDL-TG%,0.0140,0.0069,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0098,0.0063,Phospholipids to Total-Lipids in Very Large VLDL percentage
Tyr,0.0090,0.0059,Tyrosine
Total-BCAA,0.0110,0.0059,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
3-Hydroxybutyrate,0.0067,0.0037,3-Hydroxybutyrate
XS-VLDL-FC%,0.0067,0.0028,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0037,0.0021,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0032,0.0020,Isoleucine
L-VLDL-FC%,0.0033,0.0017,Free Cholesterol to Total-Lipids in Large VLDL percentage
Val,0.0023,0.0016,Valine
Omega-6,0.0015,0.0015,Omega-6 Fatty Acids
Pyruvate,0.0012,0.0009,Pyruvate
XS-VLDL-PL%,0.0013,0.0009,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0015,0.0009,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0015,0.0006,Spectrometer-corrected alanine
XXL-VLDL-CE,0.0012,0.0006,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Acetoacetate,0.0012,0.0005,Acetoacetate
Unsaturation,0.0010,0.0004,Degree of Unsaturation
PUFA%,0.0008,0.0004,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0012,0.0003,Acetone
His,0.0008,0.0003,Histidine
Ala,0.0008,0.0003,Alanine
XXL-VLDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0003,0.0002,Phenylalanine
Gln,0.0002,7.4450e-05,Glutamine
