Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-PL%,0.0940,0.0686,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.0658,0.0556,Glycoprotein Acetyls
IDL-PL%,0.0472,0.0535,Phospholipids to Total-Lipids in IDL percentage
Albumin,0.0418,0.0451,Albumin
Acetate,0.0268,0.0437,Acetate
Citrate,0.0403,0.0405,Citrate
LDL-size,0.0467,0.0401,Average Diameter for LDL Particles
Creatinine,0.0722,0.0396,Creatinine
Acetone,0.0375,0.0326,Acetone
Ala,0.0432,0.0325,Alanine
L-LDL-CE%,0.0357,0.0319,Cholesteryl Esters to Total-Lipids in Large LDL percentage
His,0.0213,0.0298,Histidine
3-Hydroxybutyrate,0.0178,0.0264,3-Hydroxybutyrate
L-LDL-C%,0.0273,0.0248,Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,0.0195,0.0245,Pyruvate
Gln,0.0198,0.0241,Glutamine
L-VLDL-FC%,0.0225,0.0235,Free Cholesterol to Total-Lipids in Large VLDL percentage
Lactate,0.0197,0.0215,Lactate
Omega-6/Omega-3,0.0155,0.0204,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,0.0130,0.0183,Glucose-lactate
Gly,0.0197,0.0168,Glycine
Unsaturation,0.0147,0.0162,Degree of Unsaturation
Leu,0.0170,0.0147,Leucine
Val,0.0083,0.0139,Valine
LA%,0.0142,0.0138,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0070,0.0132,Glucose
L-LDL-TG%,0.0123,0.0131,Triglycerides to Total-Lipids in Large LDL percentage
Ile,0.0105,0.0131,Isoleucine
IDL-FC%,0.0078,0.0128,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0085,0.0110,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-BCAA,0.0100,0.0109,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-C%,0.0080,0.0105,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.0077,0.0105,Phenylalanine
S-LDL-PL%,0.0080,0.0101,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-PL%,0.0123,0.0100,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-CE,0.0115,0.0093,Cholesteryl Esters in Very Large HDL
XXL-VLDL-TG%,0.0037,0.0064,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0045,0.0063,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-CE%,0.0068,0.0059,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C%,0.0045,0.0057,Cholesterol to Total-Lipids in Large HDL percentage
IDL-C%,0.0055,0.0056,Cholesterol to Total-Lipids in IDL percentage
Omega-3,0.0072,0.0052,Omega-3 Fatty Acids
S-VLDL-TG%,0.0020,0.0048,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,0.0040,0.0048,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.0077,0.0047,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,0.0013,0.0044,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0062,0.0042,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-PL,0.0050,0.0041,Phospholipids in Very Large HDL
L-VLDL-TG%,0.0023,0.0038,Triglycerides to Total-Lipids in Large VLDL percentage
XS-VLDL-C%,0.0042,0.0037,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.0030,0.0036,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0040,0.0031,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA%,0.0033,0.0030,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0038,0.0029,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE,0.0032,0.0026,Cholesteryl Esters in Small HDL
S-HDL-FC,0.0023,0.0025,Free Cholesterol in Small HDL
L-LDL-FC%,0.0017,0.0025,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-TG,0.0017,0.0023,Triglycerides in Large HDL
S-LDL-C%,0.0020,0.0023,Cholesterol to Total-Lipids in Small LDL percentage
Sc-ala,0.0013,0.0021,Spectrometer-corrected alanine
M-LDL-PL%,0.0008,0.0018,Phospholipids to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.0003,0.0015,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.0005,0.0010,Cholesterol in Very Small VLDL
Tyr,0.0005,0.0008,Tyrosine
S-VLDL-P,0.0007,0.0006,Concentration of Small VLDL Particles
XXL-VLDL-CE,0.0002,0.0005,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Acetoacetate,0.0005,0.0004,Acetoacetate
L-HDL-PL%,0.0002,5.4221e-05,Phospholipids to Total-Lipids in Large HDL percentage
