Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0807,0.1330,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-TG%,0.0788,0.1257,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0718,0.0887,Linoleic Acid
Glu,0.0917,0.0837,Glucose
Albumin,0.0870,0.0765,Albumin
Leu,0.0835,0.0653,Leucine
3-Hydroxybutyrate,0.0750,0.0614,3-Hydroxybutyrate
Remnant-C,0.0353,0.0455,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Val,0.0412,0.0432,Valine
GlycA,0.0382,0.0284,Glycoprotein Acetyls
Total-BCAA,0.0302,0.0236,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Citrate,0.0283,0.0229,Citrate
Creatinine,0.0295,0.0225,Creatinine
Glu-lactate,0.0220,0.0204,Glucose-lactate
S-HDL-FC%,0.0263,0.0188,Free Cholesterol to Total-Lipids in Small HDL percentage
Gln,0.0247,0.0175,Glutamine
L-HDL-FC%,0.0238,0.0174,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE,0.0080,0.0113,Cholesteryl Esters in IDL
Gly,0.0138,0.0099,Glycine
Tyr,0.0108,0.0082,Tyrosine
IDL-CE%,0.0062,0.0069,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,0.0108,0.0066,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-TG%,0.0063,0.0057,Triglycerides to Total-Lipids in Medium LDL percentage
DHA,0.0087,0.0055,Docosahexaenoic Acid
L-VLDL-FC%,0.0068,0.0050,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0055,0.0042,Free Cholesterol in Very Large HDL
His,0.0040,0.0036,Histidine
Cholines,0.0047,0.0036,Total-Cholines
M-LDL-CE%,0.0035,0.0035,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.0045,0.0034,Isoleucine
M-VLDL-PL%,0.0037,0.0031,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,0.0035,0.0026,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0035,0.0025,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0027,0.0024,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,0.0030,0.0023,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0025,0.0020,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0027,0.0019,Omega-3 Fatty Acids
Acetoacetate,0.0027,0.0018,Acetoacetate
Phosphoglyc,0.0025,0.0018,Phosphoglycerides
L-HDL-PL%,0.0023,0.0013,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-CE,0.0015,0.0011,Cholesteryl Esters in Small HDL
Omega-6/Omega-3,0.0018,0.0010,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0012,0.0010,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0013,0.0009,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0010,0.0007,Acetate
LDL-size,0.0012,0.0006,Average Diameter for LDL Particles
XL-HDL-CE%,0.0005,0.0004,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Ala,0.0005,0.0003,Alanine
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
