Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0923,0.0845,Citrate
Gly,0.0602,0.0742,Glycine
Acetoacetate,0.0713,0.0658,Acetoacetate
Acetate,0.0933,0.0624,Acetate
Glu,0.0355,0.0389,Glucose
Tyr,0.0273,0.0386,Tyrosine
Acetone,0.0355,0.0364,Acetone
IDL-FC%,0.0420,0.0351,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0507,0.0300,Lactate
LDL-size,0.0300,0.0300,Average Diameter for LDL Particles
GlycA,0.0253,0.0277,Glycoprotein Acetyls
Gln,0.0307,0.0269,Glutamine
His,0.0245,0.0247,Histidine
Creatinine,0.0268,0.0218,Creatinine
M-LDL-PL%,0.0197,0.0217,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0212,0.0203,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.0165,0.0181,Phospholipids to Total-Lipids in Very Large VLDL percentage
Phe,0.0093,0.0179,Phenylalanine
Pyruvate,0.0155,0.0173,Pyruvate
XXL-VLDL-PL%,0.0172,0.0167,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0195,0.0152,Alanine
S-HDL-FC,0.0173,0.0141,Free Cholesterol in Small HDL
LA%,0.0050,0.0139,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0077,0.0132,Spectrometer-corrected alanine
L-LDL-CE%,0.0120,0.0123,Cholesteryl Esters to Total-Lipids in Large LDL percentage
DHA,0.0085,0.0121,Docosahexaenoic Acid
S-HDL-PL%,0.0095,0.0117,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0085,0.0100,Phospholipids to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0173,0.0087,3-Hydroxybutyrate
M-LDL-CE%,0.0047,0.0083,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0082,0.0082,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0057,0.0077,Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.0075,0.0071,Albumin
HDL-PL,0.0052,0.0066,Phospholipids in HDL
M-HDL-P,0.0040,0.0063,Concentration of Medium HDL Particles
ApoA1,0.0058,0.0062,Apolipoprotein A1
XL-HDL-C%,0.0053,0.0061,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.0053,0.0056,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-TG%,0.0040,0.0051,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,0.0033,0.0050,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-PL%,0.0042,0.0048,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-P,0.0037,0.0048,Concentration of Small HDL Particles
S-HDL-FC%,0.0033,0.0047,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C,0.0058,0.0047,Cholesterol in Large HDL
Phosphoglyc,0.0023,0.0046,Phosphoglycerides
Ile,0.0022,0.0046,Isoleucine
M-HDL-TG%,0.0025,0.0043,Triglycerides to Total-Lipids in Medium HDL percentage
SFA%,0.0035,0.0043,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0032,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-PL%,0.0033,0.0043,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL%,0.0028,0.0041,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0033,0.0038,Phospholipids to Total-Lipids in Large LDL percentage
Omega-3,0.0055,0.0038,Omega-3 Fatty Acids
XL-HDL-TG,0.0052,0.0036,Triglycerides in Very Large HDL
M-LDL-P,0.0048,0.0036,Concentration of Medium LDL Particles
XS-VLDL-FC%,0.0017,0.0033,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG,0.0038,0.0032,Triglycerides in Very Small VLDL
S-HDL-C,0.0027,0.0030,Cholesterol in Small HDL
S-LDL-FC,0.0012,0.0028,Free Cholesterol in Small LDL
Glu-lactate,0.0038,0.0027,Glucose-lactate
S-HDL-L,0.0015,0.0026,Total-Lipids in Small HDL
XL-VLDL-CE%,0.0013,0.0025,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.0015,0.0024,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,0.0023,0.0022,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-PL%,0.0012,0.0019,Phospholipids to Total-Lipids in Medium HDL percentage
Val,0.0013,0.0018,Valine
Total-FA,0.0013,0.0017,Total-Fatty Acids
L-VLDL-TG,0.0012,0.0017,Triglycerides in Large VLDL
S-HDL-PL,0.0042,0.0017,Phospholipids in Small HDL
Omega-3%,0.0010,0.0017,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0008,0.0017,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-TG,0.0020,0.0016,Triglycerides in Medium LDL
L-LDL-C%,0.0005,0.0016,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0007,0.0013,Leucine
L-HDL-PL%,0.0007,0.0012,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Small LDL percentage
