Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1063,0.0623,Glucose-lactate
Tyr,0.0622,0.0623,Tyrosine
Gln,0.0520,0.0530,Glutamine
Val,0.0663,0.0474,Valine
Citrate,0.0553,0.0465,Citrate
IDL-PL%,0.0500,0.0443,Phospholipids to Total-Lipids in IDL percentage
Leu,0.0380,0.0401,Leucine
Phe,0.0212,0.0342,Phenylalanine
Creatinine,0.0277,0.0313,Creatinine
Total-BCAA,0.0255,0.0305,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0183,0.0304,Acetoacetate
His,0.0377,0.0295,Histidine
Omega-6%,0.0338,0.0278,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0228,0.0272,Phospholipids to Total-Lipids in Very Large VLDL percentage
Glu,0.0238,0.0251,Glucose
Pyruvate,0.0128,0.0241,Pyruvate
3-Hydroxybutyrate,0.0363,0.0232,3-Hydroxybutyrate
Acetate,0.0343,0.0218,Acetate
XS-VLDL-CE%,0.0102,0.0217,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0282,0.0209,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,0.0165,0.0208,Glycoprotein Acetyls
Acetone,0.0148,0.0205,Acetone
Omega-3%,0.0162,0.0200,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0063,0.0187,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Albumin,0.0117,0.0174,Albumin
S-HDL-FC%,0.0243,0.0149,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-size,0.0058,0.0134,Average Diameter for LDL Particles
Ile,0.0047,0.0129,Isoleucine
Omega-3,0.0100,0.0125,Omega-3 Fatty Acids
Omega-6/Omega-3,0.0145,0.0120,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Lactate,0.0077,0.0111,Lactate
IDL-FC%,0.0058,0.0096,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL%,0.0048,0.0093,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0072,0.0081,Spectrometer-corrected alanine
SFA%,0.0090,0.0080,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.0087,0.0076,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Gly,0.0017,0.0063,Glycine
DHA%,0.0035,0.0060,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0040,0.0055,Degree of Unsaturation
Ala,0.0075,0.0049,Alanine
M-LDL-CE%,0.0040,0.0047,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0043,0.0045,Total-Lipids in Small HDL
XS-VLDL-PL%,0.0050,0.0043,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,0.0040,0.0038,Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA/MUFA,0.0018,0.0036,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,0.0022,0.0035,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE,0.0055,0.0034,Cholesteryl Esters in Very Large HDL
M-LDL-TG%,0.0040,0.0032,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0025,0.0032,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE%,0.0013,0.0030,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-C%,0.0015,0.0030,Cholesterol to Total-Lipids in Medium HDL percentage
DHA,0.0017,0.0030,Docosahexaenoic Acid
S-HDL-CE,0.0040,0.0028,Cholesteryl Esters in Small HDL
XXL-VLDL-FC%,0.0027,0.0025,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0020,0.0022,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE,0.0010,0.0013,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-CE%,0.0003,0.0011,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL,0.0008,0.0009,Phospholipids in Very Small VLDL
XXL-VLDL-C%,0.0025,0.0007,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0007,0.0007,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-C%,0.0002,0.0005,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0002,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0003,0.0005,Triglycerides to Total-Lipids in Large LDL percentage
