Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.0827,0.0669,Glycoprotein Acetyls
Albumin,0.0830,0.0607,Albumin
Sc-ala,0.0607,0.0465,Spectrometer-corrected alanine
Citrate,0.0463,0.0455,Citrate
Acetone,0.0337,0.0447,Acetone
Glu-lactate,0.0435,0.0439,Glucose-lactate
XXL-VLDL-PL%,0.0520,0.0367,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0362,0.0355,Glucose
XS-VLDL-PL%,0.0377,0.0352,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ile,0.0203,0.0352,Isoleucine
L-HDL-PL%,0.0388,0.0349,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0283,0.0345,Cholesterol to Total-Lipids in Medium LDL percentage
Acetate,0.0273,0.0344,Acetate
Acetoacetate,0.0195,0.0319,Acetoacetate
Gly,0.0380,0.0316,Glycine
L-LDL-C%,0.0292,0.0312,Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0302,0.0288,Tyrosine
Lactate,0.0257,0.0270,Lactate
L-LDL-PL%,0.0128,0.0241,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0212,0.0239,Average Diameter for LDL Particles
SFA%,0.0257,0.0235,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0217,0.0227,Glutamine
Ala,0.0118,0.0140,Alanine
PUFA%,0.0128,0.0135,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,0.0145,0.0118,Free Cholesterol in Very Large HDL
Creatinine,0.0058,0.0114,Creatinine
Phe,0.0085,0.0113,Phenylalanine
Val,0.0140,0.0103,Valine
IDL-CE%,0.0130,0.0101,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0077,0.0100,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0107,0.0098,Phospholipids to Total-Lipids in Medium LDL percentage
Pyruvate,0.0090,0.0097,Pyruvate
His,0.0087,0.0090,Histidine
XL-VLDL-PL%,0.0058,0.0084,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0062,0.0074,Phospholipids to Total-Lipids in IDL percentage
Leu,0.0048,0.0070,Leucine
L-VLDL-FC%,0.0052,0.0062,Free Cholesterol to Total-Lipids in Large VLDL percentage
3-Hydroxybutyrate,0.0057,0.0057,3-Hydroxybutyrate
M-LDL-CE%,0.0055,0.0055,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0037,0.0051,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA,0.0030,0.0042,Saturated Fatty Acids
S-LDL-PL%,0.0040,0.0035,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-C%,0.0038,0.0034,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,0.0037,0.0033,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.0032,0.0028,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0028,0.0027,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0017,0.0025,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,0.0018,0.0025,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG%,0.0032,0.0024,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0015,0.0022,Degree of Unsaturation
Omega-3%,0.0017,0.0021,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0012,0.0015,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,0.0008,0.0012,Triglycerides in Very Small VLDL
