Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-CE%,0.0677,0.1270,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA,0.0867,0.1183,Linoleic Acid
LA%,0.0637,0.0729,Linoleic Acid to Total-Fatty Acids percentage
IDL-TG%,0.0375,0.0657,Triglycerides to Total-Lipids in IDL percentage
Creatinine,0.0747,0.0604,Creatinine
GlycA,0.0802,0.0503,Glycoprotein Acetyls
Leu,0.0578,0.0396,Leucine
Glu-lactate,0.0468,0.0389,Glucose-lactate
Albumin,0.0533,0.0385,Albumin
Omega-3,0.0455,0.0322,Omega-3 Fatty Acids
IDL-FC,0.0172,0.0273,Free Cholesterol in IDL
3-Hydroxybutyrate,0.0347,0.0241,3-Hydroxybutyrate
Glu,0.0235,0.0200,Glucose
Val,0.0213,0.0167,Valine
Ala,0.0188,0.0161,Alanine
PUFA/MUFA,0.0183,0.0158,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Tyr,0.0138,0.0148,Tyrosine
His,0.0163,0.0141,Histidine
Gln,0.0168,0.0136,Glutamine
Pyruvate,0.0140,0.0126,Pyruvate
Total-BCAA,0.0135,0.0106,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0133,0.0105,Lactate
XXL-VLDL-P,0.0105,0.0098,Concentration of Chylomicrons and Extremely Large VLDL Particles
LDL-FC,0.0082,0.0097,Free Cholesterol in LDL
IDL-CE,0.0070,0.0092,Cholesteryl Esters in IDL
XS-VLDL-C%,0.0045,0.0092,Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA%,0.0103,0.0089,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0135,0.0088,Degree of Unsaturation
IDL-CE%,0.0080,0.0086,Cholesteryl Esters to Total-Lipids in IDL percentage
Acetoacetate,0.0078,0.0084,Acetoacetate
Omega-6/Omega-3,0.0093,0.0076,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gly,0.0083,0.0071,Glycine
MUFA%,0.0052,0.0058,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0058,0.0058,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0068,0.0050,Cholesterol to Total-Lipids in Small LDL percentage
Acetone,0.0050,0.0048,Acetone
PUFA%,0.0047,0.0046,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0047,0.0044,Acetate
M-LDL-PL%,0.0047,0.0044,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,0.0030,0.0041,Triglycerides to Total-Lipids in Large LDL percentage
LDL-size,0.0037,0.0041,Average Diameter for LDL Particles
Omega-6,0.0027,0.0037,Omega-6 Fatty Acids
Ile,0.0038,0.0033,Isoleucine
IDL-PL%,0.0038,0.0028,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0037,0.0026,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0025,0.0025,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0028,0.0024,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0013,0.0021,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0017,0.0019,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC%,0.0028,0.0018,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0018,0.0015,Phenylalanine
L-VLDL-FC%,0.0017,0.0015,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,0.0015,0.0013,Triglycerides to Total-Lipids in Very Small VLDL percentage
Citrate,0.0017,0.0013,Citrate
XXL-VLDL-FC%,0.0015,0.0012,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0002,0.0002,Spectrometer-corrected alanine
