Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0710,0.0610,Linoleic Acid to Total-Fatty Acids percentage
Lactate,0.0507,0.0578,Lactate
Gly,0.0684,0.0562,Glycine
L-LDL-CE%,0.0642,0.0494,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetate,0.0564,0.0452,Acetate
Citrate,0.0600,0.0438,Citrate
Ile,0.0317,0.0406,Isoleucine
Pyruvate,0.0307,0.0395,Pyruvate
His,0.0295,0.0349,Histidine
LDL-size,0.0255,0.0332,Average Diameter for LDL Particles
IDL-FC%,0.0375,0.0331,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0370,0.0322,Cholesterol to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0350,0.0305,3-Hydroxybutyrate
Omega-6/Omega-3,0.0188,0.0279,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0177,0.0252,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0220,0.0245,Acetoacetate
Creatinine,0.0143,0.0241,Creatinine
Phe,0.0264,0.0235,Phenylalanine
Tyr,0.0277,0.0233,Tyrosine
Gln,0.0284,0.0229,Glutamine
Ala,0.0198,0.0211,Alanine
Acetone,0.0173,0.0198,Acetone
Glu-lactate,0.0192,0.0194,Glucose-lactate
L-LDL-PL%,0.0122,0.0194,Phospholipids to Total-Lipids in Large LDL percentage
Sc-ala,0.0167,0.0183,Spectrometer-corrected alanine
IDL-CE%,0.0132,0.0168,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0083,0.0155,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0150,0.0141,Omega-3 Fatty Acids
S-LDL-CE%,0.0100,0.0122,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu,0.0070,0.0105,Glucose
SFA%,0.0138,0.0087,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0087,0.0083,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Albumin,0.0050,0.0082,Albumin
XS-VLDL-FC%,0.0078,0.0075,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,0.0070,0.0075,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE,0.0062,0.0072,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-BCAA,0.0078,0.0066,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-FC%,0.0088,0.0059,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0032,0.0055,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.0032,0.0050,Glycoprotein Acetyls
Val,0.0077,0.0043,Valine
MUFA%,0.0042,0.0042,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0033,0.0038,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0027,0.0034,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,0.0023,0.0033,Triglycerides in Large HDL
M-HDL-FC%,0.0013,0.0028,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,0.0023,0.0023,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0032,0.0023,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,0.0033,0.0019,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,0.0020,0.0016,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.0013,0.0014,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Leu,0.0017,0.0011,Leucine
XL-HDL-CE%,0.0007,0.0007,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0008,0.0004,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
