Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
DHA,0.1152,0.1601,Docosahexaenoic Acid
GlycA,0.1098,0.0875,Glycoprotein Acetyls
L-LDL-C%,0.0637,0.0850,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0698,0.0567,Albumin
Unsaturation,0.0500,0.0523,Degree of Unsaturation
LDL-size,0.0355,0.0416,Average Diameter for LDL Particles
Tyr,0.0297,0.0362,Tyrosine
Acetate,0.0343,0.0345,Acetate
Phe,0.0303,0.0316,Phenylalanine
XL-VLDL-FC%,0.0278,0.0282,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,0.0238,0.0226,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-FC%,0.0215,0.0213,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0292,0.0211,Pyruvate
L-LDL-CE%,0.0245,0.0187,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0167,0.0168,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0163,0.0164,Creatinine
DHA%,0.0148,0.0164,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.0170,0.0161,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0208,0.0155,Acetone
Gly,0.0150,0.0151,Glycine
Omega-3%,0.0157,0.0145,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0172,0.0126,Omega-3 Fatty Acids
XL-VLDL-PL%,0.0105,0.0108,Phospholipids to Total-Lipids in Very Large VLDL percentage
Val,0.0117,0.0108,Valine
Acetoacetate,0.0128,0.0100,Acetoacetate
MUFA%,0.0117,0.0093,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0102,0.0091,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0100,0.0089,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-PL%,0.0082,0.0085,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0093,0.0084,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Citrate,0.0130,0.0083,Citrate
L-HDL-C,0.0068,0.0069,Cholesterol in Large HDL
L-VLDL-C%,0.0102,0.0068,Cholesterol to Total-Lipids in Large VLDL percentage
Ala,0.0062,0.0062,Alanine
L-HDL-FC%,0.0043,0.0060,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-FC%,0.0047,0.0059,Free Cholesterol to Total-Lipids in Large VLDL percentage
Gln,0.0088,0.0058,Glutamine
Sc-ala,0.0100,0.0055,Spectrometer-corrected alanine
XXL-VLDL-CE%,0.0065,0.0054,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0042,0.0053,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0057,0.0051,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0042,0.0047,Glucose-lactate
Glu,0.0033,0.0044,Glucose
Lactate,0.0050,0.0040,Lactate
L-HDL-TG,0.0047,0.0039,Triglycerides in Large HDL
3-Hydroxybutyrate,0.0027,0.0035,3-Hydroxybutyrate
Ile,0.0020,0.0032,Isoleucine
S-LDL-PL%,0.0022,0.0022,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0035,0.0021,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.0017,0.0018,Histidine
Total-BCAA,0.0027,0.0015,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-CE,0.0013,0.0015,Cholesteryl Esters in Small HDL
M-LDL-C%,0.0008,0.0014,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0008,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0012,0.0006,Leucine
XS-VLDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Very Small VLDL percentage
