Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1424,0.1410,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.0678,0.0922,Cholesterol to Total-Lipids in IDL percentage
Creatinine,0.0853,0.0741,Creatinine
Leu,0.0910,0.0695,Leucine
VLDL-size,0.0563,0.0634,Average Diameter for VLDL Particles
S-LDL-CE%,0.0472,0.0594,Cholesteryl Esters to Total-Lipids in Small LDL percentage
GlycA,0.0638,0.0430,Glycoprotein Acetyls
Albumin,0.0495,0.0337,Albumin
Phe,0.0245,0.0271,Phenylalanine
Tyr,0.0170,0.0267,Tyrosine
Glu,0.0302,0.0258,Glucose
S-LDL-PL%,0.0277,0.0253,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0182,0.0247,Glucose-lactate
Acetate,0.0172,0.0210,Acetate
IDL-FC%,0.0135,0.0199,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL%,0.0215,0.0189,Phospholipids to Total-Lipids in Large HDL percentage
Acetoacetate,0.0195,0.0180,Acetoacetate
Citrate,0.0190,0.0178,Citrate
S-HDL-PL%,0.0135,0.0168,Phospholipids to Total-Lipids in Small HDL percentage
Ile,0.0133,0.0158,Isoleucine
His,0.0127,0.0146,Histidine
IDL-PL%,0.0180,0.0135,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0093,0.0128,Glutamine
Total-BCAA,0.0102,0.0115,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL%,0.0088,0.0111,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,0.0082,0.0095,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0092,0.0085,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0068,0.0078,Alanine
LDL-size,0.0065,0.0061,Average Diameter for LDL Particles
IDL-CE%,0.0058,0.0060,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-FC,0.0028,0.0048,Free Cholesterol in Very Large HDL
M-LDL-C%,0.0062,0.0048,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.0037,0.0044,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0053,0.0044,Glycine
XXL-VLDL-PL%,0.0043,0.0040,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0058,0.0040,Lactate
3-Hydroxybutyrate,0.0027,0.0040,3-Hydroxybutyrate
Acetone,0.0027,0.0039,Acetone
Pyruvate,0.0032,0.0038,Pyruvate
SFA%,0.0045,0.0036,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0045,0.0036,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0032,0.0033,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.0052,0.0028,Cholesteryl Esters in Very Small VLDL
L-HDL-TG,0.0032,0.0028,Triglycerides in Large HDL
DHA,0.0013,0.0022,Docosahexaenoic Acid
M-LDL-CE%,0.0012,0.0019,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.0018,0.0018,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-PL%,0.0015,0.0014,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0012,0.0014,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0012,0.0010,Degree of Unsaturation
Omega-6/Omega-3,0.0007,0.0008,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
