Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1175,0.1024,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0973,0.0891,Albumin
Acetate,0.0397,0.0452,Acetate
Pyruvate,0.0422,0.0434,Pyruvate
Citrate,0.0405,0.0413,Citrate
M-LDL-C%,0.0362,0.0394,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0218,0.0338,Glucose-lactate
Tyr,0.0477,0.0334,Tyrosine
S-LDL-C%,0.0342,0.0321,Cholesterol to Total-Lipids in Small LDL percentage
Acetoacetate,0.0115,0.0315,Acetoacetate
Gln,0.0323,0.0308,Glutamine
Lactate,0.0227,0.0281,Lactate
Gly,0.0252,0.0275,Glycine
His,0.0245,0.0264,Histidine
IDL-CE%,0.0310,0.0262,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-CE%,0.0255,0.0234,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu,0.0265,0.0208,Glucose
Creatinine,0.0157,0.0191,Creatinine
IDL-TG%,0.0158,0.0168,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,0.0163,0.0151,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0250,0.0148,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0182,0.0136,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,0.0152,0.0129,Free Cholesterol to Total-Lipids in Large LDL percentage
Sc-ala,0.0133,0.0118,Spectrometer-corrected alanine
L-VLDL-TG%,0.0163,0.0106,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-PL%,0.0068,0.0095,Phospholipids to Total-Lipids in Small HDL percentage
3-Hydroxybutyrate,0.0143,0.0091,3-Hydroxybutyrate
XXL-VLDL-C,0.0122,0.0089,Cholesterol in Chylomicrons and Extremely Large VLDL
Ala,0.0048,0.0087,Alanine
LDL-size,0.0103,0.0087,Average Diameter for LDL Particles
Phe,0.0052,0.0083,Phenylalanine
M-VLDL-PL%,0.0088,0.0081,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-C%,0.0058,0.0079,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0122,0.0073,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0053,0.0073,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,0.0043,0.0070,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0023,0.0069,Acetone
S-LDL-PL%,0.0040,0.0064,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0028,0.0063,Free Cholesterol to Total-Lipids in Small HDL percentage
DHA%,0.0057,0.0061,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,0.0053,0.0060,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0032,0.0055,Free Cholesterol to Total-Lipids in Large VLDL percentage
GlycA,0.0037,0.0054,Glycoprotein Acetyls
PUFA/MUFA,0.0050,0.0054,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-PL%,0.0035,0.0053,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0048,0.0053,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,0.0050,0.0052,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,0.0065,0.0049,Phospholipids to Total-Lipids in Large HDL percentage
Ile,0.0018,0.0046,Isoleucine
L-LDL-C%,0.0045,0.0044,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-C,0.0053,0.0041,Cholesterol in Very Large VLDL
LA,0.0057,0.0039,Linoleic Acid
Omega-6,0.0022,0.0038,Omega-6 Fatty Acids
Omega-6%,0.0013,0.0031,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0028,0.0030,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC,0.0018,0.0028,Free Cholesterol in Very Large HDL
XS-VLDL-TG,0.0010,0.0022,Triglycerides in Very Small VLDL
HDL-PL,0.0017,0.0020,Phospholipids in HDL
Total-TG,0.0008,0.0019,Total-Triglycerides
DHA,0.0040,0.0017,Docosahexaenoic Acid
XS-VLDL-PL%,0.0015,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0008,0.0016,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-C%,0.0018,0.0016,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0008,0.0014,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-TG,0.0003,0.0014,Triglycerides in Medium VLDL
IDL-PL%,0.0023,0.0013,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0008,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0025,0.0008,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0010,0.0008,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Val,0.0003,0.0007,Valine
S-VLDL-P,0.0003,0.0005,Concentration of Small VLDL Particles
HDL-L,0.0003,0.0003,Total-Lipids in HDL
