Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1209,0.1748,Cholesterol to Total-Lipids in Large LDL percentage
Creatinine,0.0975,0.0993,Creatinine
His,0.0792,0.0725,Histidine
Glu,0.0525,0.0492,Glucose
Gln,0.0509,0.0444,Glutamine
3-Hydroxybutyrate,0.0537,0.0426,3-Hydroxybutyrate
Acetate,0.0415,0.0377,Acetate
GlycA,0.0390,0.0337,Glycoprotein Acetyls
IDL-CE%,0.0250,0.0277,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0335,0.0277,Albumin
XXL-VLDL-PL%,0.0203,0.0254,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0269,0.0243,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,0.0210,0.0236,Free Cholesterol to Total-Lipids in Medium HDL percentage
Acetone,0.0260,0.0206,Acetone
Glu-lactate,0.0197,0.0199,Glucose-lactate
L-HDL-PL%,0.0210,0.0179,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-C%,0.0175,0.0172,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.0108,0.0166,Phenylalanine
S-LDL-C%,0.0200,0.0162,Cholesterol to Total-Lipids in Small LDL percentage
LA%,0.0177,0.0161,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0190,0.0154,Alanine
Acetoacetate,0.0177,0.0149,Acetoacetate
Citrate,0.0125,0.0143,Citrate
Lactate,0.0123,0.0136,Lactate
Gly,0.0155,0.0129,Glycine
LDL-size,0.0122,0.0105,Average Diameter for LDL Particles
XXL-VLDL-FC%,0.0115,0.0100,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0075,0.0091,Degree of Unsaturation
Sc-ala,0.0090,0.0087,Spectrometer-corrected alanine
SFA%,0.0083,0.0085,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0092,0.0085,Tyrosine
Pyruvate,0.0072,0.0085,Pyruvate
M-LDL-CE%,0.0085,0.0075,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0082,0.0073,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0072,0.0058,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,0.0043,0.0032,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.0028,0.0031,Isoleucine
L-HDL-TG%,0.0035,0.0028,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,0.0030,0.0027,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0027,0.0024,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.0032,0.0022,Free Cholesterol to Total-Lipids in IDL percentage
Total-BCAA,0.0017,0.0021,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA/MUFA,0.0007,0.0021,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-CE%,0.0022,0.0018,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0023,0.0017,Phospholipids to Total-Lipids in IDL percentage
Val,0.0015,0.0016,Valine
XL-HDL-FC,0.0015,0.0016,Free Cholesterol in Very Large HDL
Leu,0.0013,0.0015,Leucine
XXL-VLDL-C%,0.0022,0.0014,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0015,0.0014,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,0.0008,0.0010,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0010,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,0.0003,0.0009,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0005,0.0006,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA%,0.0002,9.4010e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
