Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.0714,0.0652,Glutamine
Glu,0.0745,0.0649,Glucose
Creatinine,0.0562,0.0644,Creatinine
LA%,0.0687,0.0596,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0527,0.0590,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0510,0.0482,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0323,0.0430,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0457,0.0419,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0383,0.0370,Acetate
Ile,0.0308,0.0337,Isoleucine
Omega-3%,0.0338,0.0321,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0263,0.0308,Tyrosine
Citrate,0.0330,0.0295,Citrate
Phe,0.0252,0.0293,Phenylalanine
IDL-CE%,0.0330,0.0285,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0384,0.0269,Albumin
Omega-6/Omega-3,0.0358,0.0262,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Pyruvate,0.0105,0.0220,Pyruvate
Leu,0.0235,0.0219,Leucine
Val,0.0185,0.0181,Valine
Ala,0.0097,0.0176,Alanine
S-HDL-PL%,0.0155,0.0173,Phospholipids to Total-Lipids in Small HDL percentage
Acetoacetate,0.0117,0.0146,Acetoacetate
IDL-PL%,0.0120,0.0141,Phospholipids to Total-Lipids in IDL percentage
SFA%,0.0123,0.0125,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0092,0.0120,Acetone
XXL-VLDL-FC%,0.0100,0.0118,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0102,0.0088,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu-lactate,0.0083,0.0087,Glucose-lactate
M-LDL-CE%,0.0093,0.0082,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-TG%,0.0068,0.0077,Triglycerides to Total-Lipids in Large LDL percentage
Omega-3,0.0108,0.0076,Omega-3 Fatty Acids
3-Hydroxybutyrate,0.0055,0.0068,3-Hydroxybutyrate
L-HDL-TG,0.0073,0.0061,Triglycerides in Large HDL
Unsaturation,0.0053,0.0060,Degree of Unsaturation
L-LDL-PL%,0.0080,0.0060,Phospholipids to Total-Lipids in Large LDL percentage
Gly,0.0047,0.0057,Glycine
M-VLDL-FC%,0.0052,0.0054,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.0060,0.0049,Cholesteryl Esters to Total-Lipids in Large LDL percentage
ApoB/ApoA1,0.0055,0.0044,Apolipoprotein B to Apolipoprotein A1 ratio
Lactate,0.0035,0.0043,Lactate
His,0.0023,0.0040,Histidine
L-VLDL-FC%,0.0052,0.0034,Free Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0025,0.0034,Spectrometer-corrected alanine
GlycA,0.0017,0.0026,Glycoprotein Acetyls
S-HDL-C%,0.0020,0.0024,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0008,0.0021,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.0012,0.0019,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.0012,0.0018,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0013,0.0018,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,0.0020,0.0015,Free Cholesterol in Very Large HDL
DHA,0.0018,0.0011,Docosahexaenoic Acid
S-HDL-FC%,0.0013,0.0011,Free Cholesterol to Total-Lipids in Small HDL percentage
