Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-CE,0.1412,0.3547,Cholesteryl Esters in Large HDL
L-HDL-PL%,0.1138,0.2318,Phospholipids to Total-Lipids in Large HDL percentage
Gly,0.1250,0.0752,Glycine
L-HDL-P,0.0317,0.0554,Concentration of Large HDL Particles
Albumin,0.0678,0.0297,Albumin
Val,0.0473,0.0292,Valine
IDL-TG%,0.0562,0.0244,Triglycerides to Total-Lipids in IDL percentage
S-LDL-C%,0.0350,0.0204,Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.0570,0.0180,Glycoprotein Acetyls
LA%,0.0267,0.0158,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0205,0.0145,Cholesterol to Total-Lipids in Large LDL percentage
PC,0.0215,0.0144,Phosphatidylcholines
L-HDL-C,0.0047,0.0141,Cholesterol in Large HDL
L-HDL-TG,0.0293,0.0127,Triglycerides in Large HDL
LA,0.0175,0.0122,Linoleic Acid
XS-VLDL-PL%,0.0335,0.0114,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0192,0.0094,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Lactate,0.0308,0.0082,Lactate
L-LDL-TG%,0.0128,0.0069,Triglycerides to Total-Lipids in Large LDL percentage
Tyr,0.0130,0.0061,Tyrosine
Omega-3,0.0132,0.0059,Omega-3 Fatty Acids
Creatinine,0.0153,0.0054,Creatinine
DHA,0.0122,0.0039,Docosahexaenoic Acid
Acetoacetate,0.0082,0.0034,Acetoacetate
XS-VLDL-CE%,0.0070,0.0028,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Citrate,0.0123,0.0023,Citrate
Total-P,0.0012,0.0015,Total-Concentration of Lipoprotein Particles
IDL-CE%,0.0042,0.0015,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-PL%,0.0062,0.0014,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,0.0025,0.0013,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-CE,0.0018,0.0010,Cholesteryl Esters in Very Large HDL
Total-BCAA,0.0018,0.0008,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA/MUFA,0.0017,0.0007,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,0.0008,0.0005,Glutamine
Glu-lactate,0.0018,0.0005,Glucose-lactate
Phe,0.0007,0.0002,Phenylalanine
IDL-FC%,0.0008,0.0002,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0007,0.0002,Average Diameter for LDL Particles
M-LDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.0007,0.0002,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC,0.0003,0.0001,Free Cholesterol in Very Large HDL
PUFA%,0.0002,9.6322e-05,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0002,9.0934e-05,Spectrometer-corrected alanine
XL-HDL-FC%,0.0002,6.4434e-05,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0002,4.3505e-05,Omega-3 Fatty Acids to Total-Fatty Acids percentage
