Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-PL%,0.0733,0.0759,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0912,0.0717,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0818,0.0568,Creatinine
GlycA,0.0520,0.0476,Glycoprotein Acetyls
Pyruvate,0.0210,0.0451,Pyruvate
IDL-FC%,0.0412,0.0404,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.0415,0.0400,Albumin
Lactate,0.0337,0.0357,Lactate
Tyr,0.0482,0.0347,Tyrosine
Citrate,0.0367,0.0324,Citrate
Phe,0.0190,0.0306,Phenylalanine
XL-HDL-C%,0.0332,0.0267,Cholesterol to Total-Lipids in Very Large HDL percentage
Gln,0.0340,0.0263,Glutamine
Omega-6/Omega-3,0.0152,0.0248,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.0222,0.0241,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0232,0.0241,Histidine
Gly,0.0270,0.0217,Glycine
Acetate,0.0277,0.0215,Acetate
L-LDL-CE%,0.0203,0.0206,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-FC%,0.0230,0.0200,Free Cholesterol to Total-Lipids in Very Large HDL percentage
3-Hydroxybutyrate,0.0198,0.0200,3-Hydroxybutyrate
LA%,0.0148,0.0195,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0087,0.0184,Alanine
Glu-lactate,0.0163,0.0181,Glucose-lactate
Acetoacetate,0.0238,0.0178,Acetoacetate
Glu,0.0093,0.0134,Glucose
Leu,0.0112,0.0115,Leucine
XL-HDL-CE%,0.0097,0.0111,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Val,0.0082,0.0106,Valine
L-VLDL-FC%,0.0060,0.0105,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-PL,0.0103,0.0104,Phospholipids in Small HDL
Sc-ala,0.0092,0.0103,Spectrometer-corrected alanine
XL-VLDL-PL%,0.0055,0.0081,Phospholipids to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.0060,0.0080,Degree of Unsaturation
Ile,0.0058,0.0076,Isoleucine
Omega-3%,0.0052,0.0071,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0045,0.0064,Average Diameter for LDL Particles
LA,0.0038,0.0063,Linoleic Acid
S-HDL-FC,0.0057,0.0054,Free Cholesterol in Small HDL
L-VLDL-TG%,0.0027,0.0053,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC%,0.0033,0.0047,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,0.0043,0.0047,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.0027,0.0045,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-TG,0.0030,0.0044,Triglycerides in Very Large HDL
M-LDL-PL%,0.0027,0.0042,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0070,0.0041,Phospholipids to Total-Lipids in Large HDL percentage
DHA%,0.0025,0.0038,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-PL%,0.0042,0.0035,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0015,0.0033,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0008,0.0026,Omega-3 Fatty Acids
M-LDL-C%,0.0038,0.0026,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0023,0.0021,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-TG,0.0023,0.0021,Triglycerides in HDL
XL-VLDL-P,0.0017,0.0016,Concentration of Very Large VLDL Particles
XL-VLDL-FC%,0.0023,0.0015,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,0.0007,0.0011,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.0008,0.0008,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0007,0.0007,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0007,0.0006,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0003,0.0005,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetone,0.0007,0.0004,Acetone
