Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-PL%,0.1828,0.4892,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,0.2267,0.1542,Glycoprotein Acetyls
PUFA/MUFA,0.0670,0.0973,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Albumin,0.2030,0.0778,Albumin
LA%,0.0648,0.0752,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,0.0560,0.0246,Free Cholesterol to Total-Lipids in Very Large HDL percentage
DHA,0.0385,0.0157,Docosahexaenoic Acid
L-LDL-C%,0.0240,0.0118,Cholesterol to Total-Lipids in Large LDL percentage
HDL-size,0.0122,0.0101,Average Diameter for HDL Particles
Gly,0.0237,0.0083,Glycine
XS-VLDL-FC%,0.0255,0.0069,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Tyr,0.0170,0.0062,Tyrosine
L-HDL-P,0.0092,0.0052,Concentration of Large HDL Particles
L-HDL-TG,0.0142,0.0048,Triglycerides in Large HDL
DHA%,0.0038,0.0026,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-CE%,0.0050,0.0016,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
MUFA%,0.0015,0.0015,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0040,0.0014,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG,0.0045,0.0012,Triglycerides in Very Large HDL
Omega-3%,0.0047,0.0011,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0028,0.0007,Valine
Pyruvate,0.0020,0.0006,Pyruvate
Omega-3,0.0020,0.0005,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0017,0.0005,Phospholipids to Total-Lipids in Very Small VLDL percentage
LA,0.0010,0.0004,Linoleic Acid
Glu-lactate,0.0012,0.0003,Glucose-lactate
Acetoacetate,0.0007,0.0002,Acetoacetate
Gln,0.0005,0.0001,Glutamine
S-LDL-PL%,0.0002,4.1659e-05,Phospholipids to Total-Lipids in Small LDL percentage
