Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
DHA%,0.0872,0.0880,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0850,0.0761,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0633,0.0664,Albumin
Glu-lactate,0.0645,0.0646,Glucose-lactate
LDL-size,0.0528,0.0622,Average Diameter for LDL Particles
IDL-TG%,0.0463,0.0502,Triglycerides to Total-Lipids in IDL percentage
Phe,0.0360,0.0394,Phenylalanine
Ala,0.0407,0.0383,Alanine
Creatinine,0.0380,0.0362,Creatinine
SFA%,0.0303,0.0293,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0323,0.0266,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu,0.0205,0.0224,Glucose
Val,0.0213,0.0212,Valine
Omega-6/Omega-3,0.0173,0.0207,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetone,0.0168,0.0192,Acetone
LA%,0.0173,0.0191,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0173,0.0190,3-Hydroxybutyrate
Unsaturation,0.0183,0.0185,Degree of Unsaturation
Gly,0.0217,0.0184,Glycine
Omega-6%,0.0173,0.0180,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0218,0.0176,Citrate
Ile,0.0217,0.0175,Isoleucine
XXL-VLDL-FC%,0.0212,0.0166,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0143,0.0148,Phospholipids to Total-Lipids in Large LDL percentage
Lactate,0.0118,0.0145,Lactate
L-LDL-TG%,0.0108,0.0133,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.0103,0.0130,Phospholipids to Total-Lipids in Small VLDL percentage
GlycA,0.0143,0.0124,Glycoprotein Acetyls
His,0.0117,0.0098,Histidine
M-LDL-PL%,0.0093,0.0083,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0057,0.0077,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0097,0.0077,Acetate
Omega-3,0.0085,0.0071,Omega-3 Fatty Acids
IDL-CE%,0.0072,0.0067,Cholesteryl Esters to Total-Lipids in IDL percentage
Acetoacetate,0.0068,0.0065,Acetoacetate
XS-VLDL-FC%,0.0067,0.0061,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL,0.0045,0.0057,Phospholipids in Very Small VLDL
L-LDL-CE%,0.0057,0.0053,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gln,0.0038,0.0053,Glutamine
MUFA%,0.0047,0.0053,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0065,0.0052,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0053,0.0049,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0052,0.0049,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,0.0045,0.0047,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,0.0032,0.0046,Phospholipids to Total-Lipids in IDL percentage
L-LDL-C%,0.0033,0.0037,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-PL%,0.0018,0.0033,Phospholipids to Total-Lipids in Large VLDL percentage
Sc-ala,0.0028,0.0032,Spectrometer-corrected alanine
Pyruvate,0.0028,0.0025,Pyruvate
L-HDL-PL%,0.0018,0.0017,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-C%,0.0018,0.0013,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0015,0.0012,Tyrosine
DHA,0.0010,0.0011,Docosahexaenoic Acid
S-HDL-PL,0.0015,0.0011,Phospholipids in Small HDL
M-HDL-PL%,0.0007,0.0007,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG%,0.0008,0.0007,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,0.0003,0.0002,Omega-6 Fatty Acids
