Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0783,0.0823,Linoleic Acid to Total-Fatty Acids percentage
His,0.0623,0.0515,Histidine
HDL-L,0.0383,0.0469,Total-Lipids in HDL
SFA%,0.0428,0.0447,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0430,0.0433,Glutamine
S-LDL-PL%,0.0268,0.0382,Phospholipids to Total-Lipids in Small LDL percentage
GlycA,0.0315,0.0341,Glycoprotein Acetyls
Unsaturation,0.0303,0.0300,Degree of Unsaturation
Glu-lactate,0.0317,0.0299,Glucose-lactate
Acetate,0.0313,0.0295,Acetate
L-HDL-PL%,0.0302,0.0275,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,0.0265,0.0260,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0272,0.0247,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0192,0.0241,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0198,0.0234,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0298,0.0222,Acetoacetate
Acetone,0.0255,0.0209,Acetone
Albumin,0.0243,0.0203,Albumin
L-VLDL-TG%,0.0222,0.0202,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0190,0.0191,Triglycerides in Large HDL
LDL-size,0.0162,0.0180,Average Diameter for LDL Particles
Gly,0.0202,0.0173,Glycine
Ala,0.0187,0.0172,Alanine
Creatinine,0.0182,0.0161,Creatinine
XXL-VLDL-PL%,0.0158,0.0146,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0125,0.0145,Phenylalanine
M-LDL-C%,0.0118,0.0144,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0162,0.0137,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.0118,0.0130,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.0138,0.0120,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,0.0103,0.0120,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0148,0.0117,Valine
L-LDL-PL%,0.0132,0.0116,Phospholipids to Total-Lipids in Large LDL percentage
Pyruvate,0.0088,0.0101,Pyruvate
S-LDL-CE%,0.0062,0.0101,Cholesteryl Esters to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0112,0.0101,3-Hydroxybutyrate
IDL-PL%,0.0095,0.0087,Phospholipids to Total-Lipids in IDL percentage
S-LDL-C%,0.0088,0.0083,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.0075,0.0080,Phospholipids to Total-Lipids in Medium VLDL percentage
Tyr,0.0053,0.0079,Tyrosine
XL-HDL-FC%,0.0075,0.0077,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.0072,0.0067,Citrate
Glu,0.0075,0.0065,Glucose
Sc-ala,0.0043,0.0060,Spectrometer-corrected alanine
S-HDL-FC,0.0063,0.0056,Free Cholesterol in Small HDL
Lactate,0.0050,0.0055,Lactate
M-HDL-PL%,0.0043,0.0054,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,0.0047,0.0052,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-FC%,0.0037,0.0051,Free Cholesterol to Total-Lipids in IDL percentage
Cholines,0.0053,0.0045,Total-Cholines
L-HDL-TG%,0.0052,0.0043,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-CE%,0.0047,0.0043,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0042,0.0043,Phospholipids to Total-Lipids in Small HDL percentage
PUFA%,0.0030,0.0040,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0040,0.0033,Isoleucine
Omega-6%,0.0018,0.0027,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,0.0027,0.0027,Free Cholesterol in Very Large HDL
L-LDL-CE%,0.0007,0.0020,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG,0.0025,0.0017,Triglycerides in Large LDL
Omega-6/Omega-3,0.0013,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-TG,0.0010,0.0009,Triglycerides in Very Large HDL
XL-HDL-TG%,0.0007,0.0006,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,0.0003,0.0004,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA,0.0002,0.0001,Linoleic Acid
