Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
M-LDL-PL%,0.0677,0.0692,Phospholipids to Total-Lipids in Medium LDL percentage
Acetone,0.0707,0.0516,Acetone
IDL-FC%,0.0540,0.0468,Free Cholesterol to Total-Lipids in IDL percentage
Gly,0.0307,0.0415,Glycine
XXL-VLDL-FC%,0.0568,0.0384,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0585,0.0382,Albumin
Tyr,0.0305,0.0375,Tyrosine
Acetoacetate,0.0353,0.0332,Acetoacetate
Glu-lactate,0.0300,0.0326,Glucose-lactate
Citrate,0.0315,0.0322,Citrate
Acetate,0.0223,0.0312,Acetate
LDL-size,0.0218,0.0294,Average Diameter for LDL Particles
LA%,0.0332,0.0289,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0290,0.0285,Alanine
3-Hydroxybutyrate,0.0177,0.0263,3-Hydroxybutyrate
IDL-PL%,0.0147,0.0257,Phospholipids to Total-Lipids in IDL percentage
Creatinine,0.0222,0.0255,Creatinine
IDL-CE%,0.0338,0.0239,Cholesteryl Esters to Total-Lipids in IDL percentage
Gln,0.0250,0.0226,Glutamine
S-LDL-PL%,0.0245,0.0216,Phospholipids to Total-Lipids in Small LDL percentage
Lactate,0.0145,0.0212,Lactate
XS-VLDL-PL%,0.0232,0.0212,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,0.0158,0.0181,Phenylalanine
Pyruvate,0.0155,0.0180,Pyruvate
M-LDL-TG%,0.0132,0.0163,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0147,0.0162,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0123,0.0159,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0140,0.0146,Leucine
Glu,0.0067,0.0138,Glucose
SFA%,0.0127,0.0136,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC,0.0133,0.0135,Free Cholesterol in Very Large HDL
His,0.0138,0.0130,Histidine
L-LDL-CE%,0.0122,0.0121,Cholesteryl Esters to Total-Lipids in Large LDL percentage
GlycA,0.0133,0.0117,Glycoprotein Acetyls
IDL-C%,0.0117,0.0091,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.0107,0.0075,Degree of Unsaturation
L-HDL-PL%,0.0045,0.0072,Phospholipids to Total-Lipids in Large HDL percentage
Val,0.0048,0.0070,Valine
Omega-3%,0.0050,0.0059,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0030,0.0059,Spectrometer-corrected alanine
Ile,0.0045,0.0056,Isoleucine
XL-VLDL-PL%,0.0100,0.0044,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC%,0.0038,0.0043,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0032,0.0042,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3,0.0022,0.0040,Omega-3 Fatty Acids
PUFA%,0.0070,0.0038,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,0.0030,0.0036,Triglycerides in Large HDL
L-HDL-P,0.0017,0.0035,Concentration of Large HDL Particles
L-LDL-C%,0.0017,0.0034,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-TG,0.0052,0.0033,Triglycerides in Very Small VLDL
S-LDL-C%,0.0048,0.0033,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-TG,0.0013,0.0030,Triglycerides in Large VLDL
DHA,0.0013,0.0020,Docosahexaenoic Acid
M-LDL-CE%,0.0007,0.0017,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-CE%,0.0040,0.0016,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-PL%,0.0005,0.0011,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6%,0.0005,0.0004,Omega-6 Fatty Acids to Total-Fatty Acids percentage
