Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1270,0.1217,Glycoprotein Acetyls
Albumin,0.0780,0.0655,Albumin
His,0.0545,0.0571,Histidine
XL-VLDL-PL%,0.0438,0.0492,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,0.0337,0.0389,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0315,0.0389,Acetoacetate
Lactate,0.0262,0.0387,Lactate
Citrate,0.0303,0.0332,Citrate
Tyr,0.0438,0.0328,Tyrosine
IDL-FC%,0.0305,0.0303,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0313,0.0276,Glucose
M-LDL-PL%,0.0290,0.0258,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,0.0327,0.0252,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0313,0.0244,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.0177,0.0238,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0193,0.0225,Average Diameter for LDL Particles
Val,0.0188,0.0215,Valine
Pyruvate,0.0112,0.0192,Pyruvate
L-HDL-PL,0.0155,0.0170,Phospholipids in Large HDL
M-LDL-C%,0.0117,0.0159,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0153,0.0157,Glucose-lactate
3-Hydroxybutyrate,0.0170,0.0157,3-Hydroxybutyrate
Gly,0.0180,0.0142,Glycine
XXL-VLDL-PL%,0.0182,0.0140,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0178,0.0136,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0150,0.0128,Creatinine
L-LDL-PL%,0.0110,0.0120,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0077,0.0113,Glutamine
L-VLDL-FC%,0.0117,0.0110,Free Cholesterol to Total-Lipids in Large VLDL percentage
Unsaturation,0.0075,0.0101,Degree of Unsaturation
XL-HDL-P,0.0112,0.0087,Concentration of Very Large HDL Particles
L-VLDL-CE%,0.0088,0.0084,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Omega-3,0.0080,0.0077,Omega-3 Fatty Acids
M-HDL-PL%,0.0040,0.0077,Phospholipids to Total-Lipids in Medium HDL percentage
Acetate,0.0127,0.0075,Acetate
XS-VLDL-PL%,0.0078,0.0069,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.0038,0.0068,Free Cholesterol to Total-Lipids in Large HDL percentage
MUFA%,0.0063,0.0067,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0050,0.0066,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA,0.0092,0.0060,Docosahexaenoic Acid
Sc-ala,0.0060,0.0057,Spectrometer-corrected alanine
IDL-PL%,0.0038,0.0056,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,0.0063,0.0056,Phospholipids to Total-Lipids in Large HDL percentage
Leu,0.0065,0.0056,Leucine
Phe,0.0040,0.0051,Phenylalanine
Ala,0.0067,0.0051,Alanine
HDL-size,0.0062,0.0050,Average Diameter for HDL Particles
VLDL-size,0.0042,0.0049,Average Diameter for VLDL Particles
XL-HDL-FC,0.0052,0.0049,Free Cholesterol in Very Large HDL
Acetone,0.0020,0.0048,Acetone
XXL-VLDL-CE%,0.0020,0.0028,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,0.0032,0.0027,Triglycerides in IDL
M-LDL-CE%,0.0012,0.0020,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.0020,0.0019,Isoleucine
L-LDL-C%,0.0003,0.0013,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0017,0.0012,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0007,0.0012,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0015,0.0009,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0017,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-CE%,0.0008,0.0004,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Small HDL percentage
IDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in IDL percentage
