Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
PUFA/MUFA,0.0495,0.0575,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Lactate,0.0443,0.0572,Lactate
Omega-3%,0.0687,0.0521,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0362,0.0508,Glutamine
VLDL-size,0.0658,0.0504,Average Diameter for VLDL Particles
GlycA,0.0512,0.0463,Glycoprotein Acetyls
Creatinine,0.0458,0.0454,Creatinine
Phe,0.0288,0.0424,Phenylalanine
Citrate,0.0298,0.0387,Citrate
IDL-CE%,0.0465,0.0380,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE%,0.0388,0.0290,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0375,0.0288,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0312,0.0265,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0298,0.0259,3-Hydroxybutyrate
Leu,0.0217,0.0239,Leucine
His,0.0208,0.0238,Histidine
Unsaturation,0.0223,0.0226,Degree of Unsaturation
DHA%,0.0163,0.0223,Docosahexaenoic Acid to Total-Fatty Acids percentage
Tyr,0.0202,0.0217,Tyrosine
Glu-lactate,0.0137,0.0201,Glucose-lactate
Acetoacetate,0.0200,0.0188,Acetoacetate
XS-VLDL-FC%,0.0135,0.0183,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,0.0237,0.0181,Valine
Acetone,0.0185,0.0166,Acetone
S-LDL-PL%,0.0132,0.0125,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0195,0.0122,Phospholipids to Total-Lipids in IDL percentage
Albumin,0.0143,0.0099,Albumin
Ile,0.0083,0.0093,Isoleucine
S-LDL-FC%,0.0038,0.0092,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.0107,0.0092,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0080,0.0088,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0033,0.0081,Average Diameter for LDL Particles
Gly,0.0067,0.0081,Glycine
Omega-3,0.0113,0.0075,Omega-3 Fatty Acids
M-LDL-FC%,0.0042,0.0074,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0103,0.0071,Alanine
XXL-VLDL-PL%,0.0073,0.0070,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0092,0.0069,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0033,0.0065,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,0.0060,0.0062,Triglycerides to Total-Lipids in Large LDL percentage
SFA%,0.0060,0.0057,Saturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0055,0.0054,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C%,0.0042,0.0053,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-PL%,0.0040,0.0051,Phospholipids to Total-Lipids in Medium HDL percentage
Glu,0.0022,0.0051,Glucose
Acetate,0.0067,0.0050,Acetate
Pyruvate,0.0027,0.0049,Pyruvate
ApoB/ApoA1,0.0048,0.0043,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-FC%,0.0052,0.0043,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG%,0.0077,0.0041,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0012,0.0036,Cholesteryl Esters in Small HDL
L-LDL-C%,0.0047,0.0034,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0015,0.0028,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-CE,0.0023,0.0026,Cholesteryl Esters in Small VLDL
M-LDL-CE%,0.0010,0.0014,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.0012,0.0014,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0007,0.0012,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,0.0015,0.0012,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-PL%,0.0008,0.0010,Phospholipids to Total-Lipids in Large LDL percentage
DHA,0.0012,0.0007,Docosahexaenoic Acid
M-LDL-PL%,0.0010,0.0004,Phospholipids to Total-Lipids in Medium LDL percentage
