Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Leu,0.0898,0.0709,Leucine
His,0.1017,0.0663,Histidine
Gln,0.0683,0.0602,Glutamine
Glu,0.0398,0.0544,Glucose
Creatinine,0.0345,0.0502,Creatinine
IDL-PL%,0.0252,0.0451,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0317,0.0374,Phenylalanine
SFA%,0.0285,0.0346,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0423,0.0340,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.0435,0.0318,Glycoprotein Acetyls
Acetate,0.0280,0.0296,Acetate
XXL-VLDL-PL%,0.0287,0.0292,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0225,0.0291,Tyrosine
M-LDL-CE%,0.0352,0.0271,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Citrate,0.0287,0.0240,Citrate
L-HDL-FC%,0.0200,0.0209,Free Cholesterol to Total-Lipids in Large HDL percentage
3-Hydroxybutyrate,0.0168,0.0193,3-Hydroxybutyrate
Acetone,0.0192,0.0182,Acetone
Sc-ala,0.0208,0.0181,Spectrometer-corrected alanine
Ala,0.0125,0.0175,Alanine
Acetoacetate,0.0097,0.0161,Acetoacetate
Total-BCAA,0.0157,0.0159,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3,0.0177,0.0159,Omega-3 Fatty Acids
L-LDL-CE%,0.0160,0.0158,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu-lactate,0.0132,0.0157,Glucose-lactate
Omega-6/Omega-3,0.0142,0.0137,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA,0.0125,0.0133,Docosahexaenoic Acid
Ile,0.0115,0.0112,Isoleucine
LDL-size,0.0055,0.0100,Average Diameter for LDL Particles
L-LDL-PL%,0.0060,0.0098,Phospholipids to Total-Lipids in Large LDL percentage
Val,0.0090,0.0092,Valine
M-LDL-PL%,0.0105,0.0091,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.0092,0.0089,Apolipoprotein B to Apolipoprotein A1 ratio
Lactate,0.0072,0.0086,Lactate
L-VLDL-TG%,0.0053,0.0086,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0073,0.0077,Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.0067,0.0073,Albumin
Gly,0.0068,0.0073,Glycine
XL-HDL-C%,0.0053,0.0071,Cholesterol to Total-Lipids in Very Large HDL percentage
LA%,0.0097,0.0067,Linoleic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0065,0.0057,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0057,0.0055,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0065,0.0049,Phospholipids to Total-Lipids in Small LDL percentage
Unsaturation,0.0067,0.0048,Degree of Unsaturation
Pyruvate,0.0038,0.0047,Pyruvate
L-VLDL-FC%,0.0047,0.0042,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0015,0.0035,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.0022,0.0034,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0023,0.0031,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,0.0010,0.0027,Monounsaturated Fatty Acids
IDL-FC%,0.0020,0.0025,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.0027,0.0025,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA,0.0027,0.0022,Linoleic Acid
XXL-VLDL-FC%,0.0012,0.0019,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0023,0.0018,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0032,0.0017,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.0010,0.0016,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.0020,0.0016,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-PL%,0.0017,0.0016,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,0.0010,0.0016,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-PL%,0.0008,0.0012,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC%,0.0012,0.0011,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-C%,0.0010,0.0008,Cholesterol to Total-Lipids in Small LDL percentage
