Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.2633,0.2901,Albumin
GlycA,0.1302,0.1771,Glycoprotein Acetyls
Creatinine,0.1712,0.1310,Creatinine
PUFA%,0.0582,0.0834,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0548,0.0812,Linoleic Acid to Total-Fatty Acids percentage
Citrate,0.0713,0.0515,Citrate
LA,0.0368,0.0316,Linoleic Acid
PUFA/MUFA,0.0162,0.0264,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
3-Hydroxybutyrate,0.0288,0.0204,3-Hydroxybutyrate
IDL-CE%,0.0200,0.0174,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-PL%,0.0287,0.0167,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.0093,0.0109,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,0.0162,0.0067,Average Diameter for LDL Particles
Tyr,0.0120,0.0060,Tyrosine
L-LDL-C%,0.0063,0.0042,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0047,0.0041,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.0058,0.0039,Leucine
VLDL-size,0.0058,0.0035,Average Diameter for VLDL Particles
His,0.0067,0.0034,Histidine
L-HDL-C%,0.0048,0.0033,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.0063,0.0032,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-TG,0.0030,0.0030,Triglycerides in Very Large HDL
Phe,0.0043,0.0030,Phenylalanine
S-HDL-FC%,0.0042,0.0026,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu,0.0027,0.0013,Glucose
IDL-PL%,0.0020,0.0013,Phospholipids to Total-Lipids in IDL percentage
SFA%,0.0025,0.0013,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0015,0.0012,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0020,0.0012,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-C%,0.0027,0.0011,Cholesterol to Total-Lipids in Very Large HDL percentage
Unsaturation,0.0022,0.0008,Degree of Unsaturation
XL-HDL-FC,0.0020,0.0007,Free Cholesterol in Very Large HDL
Acetone,0.0017,0.0007,Acetone
Lactate,0.0017,0.0007,Lactate
Total-BCAA,0.0007,0.0006,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC%,0.0013,0.0006,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Ile,0.0012,0.0006,Isoleucine
Acetoacetate,0.0012,0.0006,Acetoacetate
Pyruvate,0.0012,0.0006,Pyruvate
L-LDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0010,0.0003,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.0007,0.0003,Docosahexaenoic Acid
Glu-lactate,0.0007,0.0003,Glucose-lactate
XXL-VLDL-C%,0.0007,0.0003,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0005,0.0002,Valine
XL-HDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
MUFA%,0.0002,0.0002,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
