Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.06 [0.95-1.19],1.000,,Tyrosine
M-LDL-TG%,1.06 [0.95-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.91-1.22],1.000,,Glycine
His,1.05 [0.95-1.17],1.000,,Histidine
Phe,1.02 [0.91-1.13],1.000,,Phenylalanine
Total-FC,1.00 [0.90-1.11],1.000,,Total-Free Cholesterol
LDL-FC,0.98 [0.88-1.09],1.000,,Free Cholesterol in LDL
Citrate,0.98 [0.87-1.09],1.000,,Citrate
HDL-FC,0.96 [0.84-1.09],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.91 [0.83-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
