Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.11 [0.99-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.10 [0.99-1.22],1.000,,Glutamine
His,1.04 [0.94-1.15],1.000,,Histidine
Gly,1.02 [0.88-1.19],1.000,,Glycine
Phe,1.00 [0.90-1.12],1.000,,Phenylalanine
M-LDL-FC%,0.95 [0.86-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.94 [0.84-1.05],1.000,,Valine
ApoA1,0.94 [0.83-1.06],1.000,,Apolipoprotein A1
ApoB/ApoA1,0.83 [0.75-0.93],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.79 [0.71-0.88],1.000,,Apolipoprotein B
