Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.13 [1.02-1.25],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.12 [1.02-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.11 [1.01-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.06 [0.97-1.17],1.000,,Alanine
Gln,1.01 [0.93-1.11],1.000,,Glutamine
Non-HDL-C,0.82 [0.75-0.89],0.985,,Total-Cholesterol Minus HDL-C
S-LDL-C%,0.82 [0.75-0.88],0.210,,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.82 [0.75-0.89],0.740,,Clinical LDL Cholesterol
LDL-C,0.81 [0.74-0.89],0.886,,LDL Cholesterol
L-LDL-C,0.81 [0.74-0.88],0.944,,Cholesterol in Large LDL
