Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.06 [1.01-1.11],1.000,,Glutamine
M-HDL-PL%,1.04 [0.99-1.09],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.03 [0.98-1.09],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.01 [0.96-1.06],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.95-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.96 [0.91-1.02],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.96 [0.91-1.01],1.000,,VLDL Cholesterol
Remnant-C,0.96 [0.91-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.95 [0.91-1.00],1.000,,Total-Cholesterol
