Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.92 [1.58-2.34],2.997e-05,***,Lactate
IDL-TG%,1.33 [1.11-1.60],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.15 [0.96-1.37],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.11 [0.91-1.36],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.06 [0.87-1.29],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
Total-C,0.63 [0.53-0.76],0.185,,Total-Cholesterol
Total-CE,0.62 [0.52-0.75],0.120,,Total-Esterified Cholesterol
LDL-C,0.62 [0.52-0.75],0.163,,LDL Cholesterol
L-LDL-C,0.62 [0.51-0.75],0.222,,Cholesterol in Large LDL
M-LDL-FC,0.59 [0.48-0.72],0.166,,Free Cholesterol in Medium LDL
