Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.14 [0.96-1.35],1.000,,Cholesteryl Esters in HDL
Total-C,1.06 [0.92-1.22],1.000,,Total-Cholesterol
Non-HDL-C,1.03 [0.89-1.18],1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,1.02 [0.88-1.19],1.000,,VLDL Cholesterol
M-LDL-TG%,1.02 [0.88-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.00 [0.86-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Ile,0.99 [0.85-1.15],1.000,,Isoleucine
Gly,0.95 [0.77-1.18],1.000,,Glycine
M-LDL-FC%,0.94 [0.81-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.93 [0.80-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
