Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.12-1.30],0.508,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.20 [1.11-1.30],0.841,,Triglycerides to Phosphoglycerides ratio
VLDL-C,1.05 [0.97-1.13],1.000,,VLDL Cholesterol
VLDL-CE,1.02 [0.95-1.10],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,1.02 [0.95-1.10],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA,1.00 [0.93-1.07],1.000,,Linoleic Acid
DHA,0.91 [0.84-0.98],1.000,,Docosahexaenoic Acid
PUFA%,0.89 [0.83-0.95],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C,0.77 [0.69-0.86],0.823,,Cholesterol in Large HDL
L-HDL-CE,0.77 [0.69-0.86],0.673,,Cholesteryl Esters in Large HDL
