Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.00-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,1.08 [0.92-1.28],1.000,,Glutamine
Ala,1.08 [0.91-1.27],1.000,,Alanine
M-HDL-PL%,1.06 [0.90-1.25],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-CE%,1.01 [0.86-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-C,0.96 [0.79-1.17],1.000,,HDL Cholesterol
M-LDL-FC%,0.95 [0.81-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.94 [0.78-1.13],1.000,,Apolipoprotein A1
ApoB,0.83 [0.71-0.98],1.000,,Apolipoprotein B
Clinical LDL-C,0.82 [0.70-0.95],1.000,,Clinical LDL Cholesterol
