Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.20 [1.17-1.24],7.270e-31,***,Glycoprotein Acetyls
IDL-PL%,1.16 [1.13-1.19],3.894e-20,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.13-1.19],5.709e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.16 [1.13-1.19],1.383e-20,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.15 [1.12-1.18],3.893e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.15 [1.12-1.18],1.544e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.14 [1.10-1.17],8.147e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.13 [1.10-1.16],4.130e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.13 [1.10-1.16],1.887e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Gly,1.13 [1.08-1.17],0.001,**,Glycine
Glu-lactate,1.12 [1.09-1.15],9.748e-12,***,Glucose-lactate
Glu,1.12 [1.09-1.15],4.422e-10,***,Glucose
M-VLDL-TG%,1.11 [1.07-1.14],1.625e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL%,1.10 [1.07-1.14],0.003,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,1.09 [1.06-1.12],1.478e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.08 [1.05-1.11],0.031,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.08 [1.05-1.11],0.016,*,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.08 [1.05-1.11],0.009,**,Phospholipids to Total-Lipids in Large HDL percentage
LA%,0.93 [0.90-0.95],0.020,*,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.93 [0.90-0.95],1.268e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-TG,0.93 [0.90-0.95],0.026,*,Triglycerides in Small LDL
XXL-VLDL-FC,0.92 [0.90-0.95],0.031,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-size,0.92 [0.90-0.95],0.048,*,Average Diameter for VLDL Particles
XL-VLDL-TG,0.92 [0.90-0.95],0.013,*,Triglycerides in Very Large VLDL
S-VLDL-CE%,0.92 [0.90-0.95],4.664e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-PL%,0.92 [0.89-0.95],0.008,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.92 [0.89-0.94],1.638e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-C,0.92 [0.89-0.94],0.001,**,Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,0.91 [0.89-0.94],4.260e-04,***,Total-Triglycerides
Leu,0.91 [0.88-0.94],5.261e-04,***,Leucine
Total-BCAA,0.91 [0.88-0.94],6.346e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.91 [0.89-0.94],3.690e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,0.91 [0.88-0.94],1.042e-04,***,Triglycerides in VLDL
XXL-VLDL-CE,0.91 [0.88-0.94],1.474e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-FC%,0.91 [0.89-0.93],8.605e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.91 [0.88-0.93],2.675e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,0.91 [0.88-0.94],5.135e-04,***,Apolipoprotein A1
XL-VLDL-P,0.90 [0.88-0.93],7.870e-06,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,0.90 [0.88-0.93],3.704e-06,***,Triglycerides in Large VLDL
XL-VLDL-L,0.90 [0.88-0.93],4.774e-06,***,Total-Lipids in Very Large VLDL
HDL-FC,0.90 [0.87-0.94],0.004,**,Free Cholesterol in HDL
S-VLDL-C%,0.90 [0.88-0.93],6.326e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
Val,0.90 [0.87-0.93],1.687e-06,***,Valine
XL-VLDL-PL,0.90 [0.87-0.92],1.332e-07,***,Phospholipids in Very Large VLDL
L-VLDL-P,0.89 [0.87-0.92],4.588e-08,***,Concentration of Large VLDL Particles
L-VLDL-PL,0.89 [0.87-0.92],7.541e-08,***,Phospholipids in Large VLDL
S-HDL-PL,0.89 [0.87-0.92],9.996e-09,***,Phospholipids in Small HDL
M-VLDL-TG,0.89 [0.86-0.92],2.345e-09,***,Triglycerides in Medium VLDL
L-VLDL-L,0.89 [0.86-0.92],4.066e-09,***,Total-Lipids in Large VLDL
XL-VLDL-FC,0.89 [0.86-0.92],2.741e-09,***,Free Cholesterol in Very Large VLDL
