Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.05 [0.92-1.20],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.04 [0.91-1.18],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.03 [0.92-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,1.01 [0.89-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.88-1.15],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
LA%,1.00 [0.88-1.13],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Total-CE,0.95 [0.84-1.08],1.000,,Total-Esterified Cholesterol
DHA%,0.95 [0.84-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.94 [0.83-1.07],1.000,,Cholesteryl Esters in VLDL
M-LDL-TG%,0.91 [0.80-1.03],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
