Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.07 [0.99-1.15],1.000,,Glycine
M-HDL-TG%,1.04 [0.98-1.10],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.03 [0.97-1.08],1.000,,Glutamine
Phe,1.02 [0.97-1.08],1.000,,Phenylalanine
M-LDL-PL%,1.02 [0.97-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.92-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-CE,0.96 [0.91-1.01],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.94 [0.89-0.99],1.000,,Cholesteryl Esters in LDL
PUFA/MUFA,0.93 [0.88-0.98],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.93 [0.88-0.98],1.000,,Total-Esterified Cholesterol
