Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.13 [0.97-1.31],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.12 [0.95-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.09 [0.88-1.35],1.000,,Glycine
HDL-CE,1.01 [0.84-1.20],1.000,,Cholesteryl Esters in HDL
HDL-C,1.00 [0.84-1.20],1.000,,HDL Cholesterol
M-VLDL-TG%,0.91 [0.77-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Remnant-C,0.89 [0.76-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Clinical LDL-C,0.87 [0.75-1.01],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.86 [0.74-1.00],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.85 [0.73-0.99],1.000,,LDL Cholesterol
