Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-CE,1.15 [1.04-1.27],1.000,,Total-Esterified Cholesterol
LDL-CE,1.14 [1.03-1.26],1.000,,Cholesteryl Esters in LDL
HDL-CE,1.11 [0.98-1.25],1.000,,Cholesteryl Esters in HDL
VLDL-CE,1.09 [0.98-1.21],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,1.05 [0.95-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG%,0.97 [0.88-1.08],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,0.94 [0.85-1.04],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,0.94 [0.85-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,0.94 [0.85-1.04],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.92 [0.83-1.02],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
