Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC,1.32 [1.25-1.39],7.955e-17,***,Free Cholesterol in Medium HDL
ApoA1,1.31 [1.24-1.39],1.616e-16,***,Apolipoprotein A1
M-HDL-P,1.31 [1.24-1.39],6.006e-17,***,Concentration of Medium HDL Particles
HDL-P,1.31 [1.24-1.38],1.116e-17,***,Concentration of HDL Particles
Total-P,1.31 [1.24-1.38],4.903e-17,***,Total-Concentration of Lipoprotein Particles
HDL-L,1.31 [1.23-1.38],1.368e-14,***,Total-Lipids in HDL
HDL-PL,1.30 [1.23-1.38],5.997e-15,***,Phospholipids in HDL
M-HDL-L,1.30 [1.23-1.38],5.377e-16,***,Total-Lipids in Medium HDL
HDL-FC,1.30 [1.23-1.38],2.852e-13,***,Free Cholesterol in HDL
M-HDL-C,1.30 [1.23-1.37],3.550e-15,***,Cholesterol in Medium HDL
M-HDL-PL,1.30 [1.23-1.37],3.913e-16,***,Phospholipids in Medium HDL
M-HDL-CE,1.30 [1.23-1.37],9.981e-15,***,Cholesteryl Esters in Medium HDL
HDL-C,1.29 [1.22-1.37],2.067e-12,***,HDL Cholesterol
HDL-CE,1.28 [1.21-1.36],8.471e-12,***,Cholesteryl Esters in HDL
PC,1.27 [1.20-1.34],3.055e-12,***,Phosphatidylcholines
S-HDL-PL,1.27 [1.21-1.34],2.704e-14,***,Phospholipids in Small HDL
S-HDL-FC,1.27 [1.20-1.33],1.589e-13,***,Free Cholesterol in Small HDL
S-HDL-L,1.26 [1.20-1.33],4.831e-13,***,Total-Lipids in Small HDL
Phosphoglyc,1.26 [1.19-1.33],2.931e-11,***,Phosphoglycerides
Cholines,1.25 [1.19-1.32],1.378e-10,***,Total-Cholines
S-HDL-C,1.25 [1.19-1.32],9.984e-12,***,Cholesterol in Small HDL
S-HDL-P,1.25 [1.18-1.31],1.521e-11,***,Concentration of Small HDL Particles
S-HDL-CE,1.24 [1.17-1.30],5.008e-10,***,Cholesteryl Esters in Small HDL
M-HDL-FC%,1.23 [1.16-1.31],3.887e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-PL,1.23 [1.17-1.30],7.452e-09,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-PL,1.23 [1.16-1.31],1.252e-05,***,Phospholipids in Large HDL
SM,1.21 [1.15-1.28],6.684e-07,***,Sphingomyelins
L-HDL-L,1.21 [1.14-1.29],1.581e-04,***,Total-Lipids in Large HDL
L-HDL-P,1.21 [1.14-1.29],6.542e-04,***,Concentration of Large HDL Particles
L-HDL-FC,1.20 [1.13-1.28],0.004,**,Free Cholesterol in Large HDL
L-HDL-C,1.19 [1.12-1.27],0.015,*,Cholesterol in Large HDL
L-HDL-CE,1.19 [1.11-1.26],0.028,*,Cholesteryl Esters in Large HDL
Total-CE,1.18 [1.11-1.24],5.857e-04,***,Total-Esterified Cholesterol
SFA%,1.17 [1.11-1.23],1.109e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-L,1.16 [1.11-1.23],0.003,**,Total-Lipids in Lipoprotein Particles
Total-C,1.16 [1.10-1.23],0.004,**,Total-Cholesterol
SFA,1.16 [1.11-1.22],0.001,**,Saturated Fatty Acids
L-LDL-TG%,0.97 [0.92-1.02],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,0.96 [0.90-1.01],1.000,,Creatinine
IDL-PL%,0.87 [0.83-0.92],0.064,,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,0.87 [0.82-0.92],0.430,,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.85 [0.80-0.89],1.660e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
