Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.31 [1.18-1.46],0.209,,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.28 [1.16-1.42],0.587,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.24 [1.11-1.37],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.10 [0.98-1.24],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.02 [0.92-1.14],1.000,,Alanine
M-LDL-FC%,0.91 [0.82-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.79 [0.72-0.87],0.512,,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.79 [0.72-0.87],0.523,,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.78 [0.71-0.86],0.148,,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.78 [0.71-0.86],0.035,*,Cholesterol to Total-Lipids in Medium LDL percentage
