Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.11 [0.96-1.28],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.10 [0.94-1.29],1.000,,Creatinine
Unsaturation,1.02 [0.87-1.19],1.000,,Degree of Unsaturation
M-LDL-FC%,1.02 [0.88-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,1.00 [0.85-1.17],1.000,,Omega-3 Fatty Acids
M-LDL-PL%,0.98 [0.84-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB,0.95 [0.81-1.11],1.000,,Apolipoprotein B
Clinical LDL-C,0.93 [0.80-1.08],1.000,,Clinical LDL Cholesterol
LDL-C,0.92 [0.79-1.07],1.000,,LDL Cholesterol
ApoB/ApoA1,0.92 [0.79-1.08],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
