Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.16 [1.10-1.22],0.033,*,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.16 [1.09-1.22],0.129,,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.09-1.22],0.665,,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.14 [1.08-1.20],0.367,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.08-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.88 [0.83-0.92],0.088,,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.88 [0.83-0.92],0.437,,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.87 [0.83-0.92],0.180,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.87 [0.83-0.92],0.039,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.82-0.91],0.028,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
