Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.04 [0.93-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,1.04 [0.93-1.17],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.04 [0.93-1.17],1.000,,Omega-6 Fatty Acids
Total-FA,1.02 [0.91-1.14],1.000,,Total-Fatty Acids
SFA,1.02 [0.91-1.13],1.000,,Saturated Fatty Acids
M-LDL-PL%,0.96 [0.86-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.96 [0.85-1.08],1.000,,Isoleucine
Leu,0.96 [0.85-1.08],1.000,,Leucine
Tyr,0.95 [0.84-1.08],1.000,,Tyrosine
His,0.95 [0.85-1.07],1.000,,Histidine
