Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.08-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,1.13 [1.04-1.23],1.000,,Omega-3 Fatty Acids
MUFA,1.08 [1.00-1.17],1.000,,Monounsaturated Fatty Acids
DHA,1.07 [0.99-1.17],1.000,,Docosahexaenoic Acid
Omega-6,1.02 [0.94-1.10],1.000,,Omega-6 Fatty Acids
LDL-C,0.94 [0.87-1.02],1.000,,LDL Cholesterol
M-LDL-FC%,0.87 [0.81-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.83 [0.77-0.90],0.557,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.83 [0.77-0.89],0.227,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.82 [0.76-0.89],0.085,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
