Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.19 [1.15-1.24],5.113e-13,***,Glycoprotein Acetyls
L-LDL-TG%,1.11 [1.07-1.16],0.004,**,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.11 [1.06-1.15],0.165,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.11 [1.07-1.15],0.016,*,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.10 [1.06-1.14],0.099,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.90 [0.87-0.94],0.005,**,Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.90 [0.86-0.93],0.003,**,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.89 [0.86-0.92],1.031e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.89 [0.86-0.92],9.217e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.88 [0.85-0.92],6.309e-05,***,Degree of Unsaturation
