Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.95-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.04 [0.84-1.29],1.000,,Glycine
ApoB/ApoA1,1.03 [0.89-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Tyr,1.03 [0.88-1.21],1.000,,Tyrosine
Phe,1.00 [0.86-1.17],1.000,,Phenylalanine
Total-FA,0.98 [0.84-1.14],1.000,,Total-Fatty Acids
M-LDL-FC%,0.93 [0.80-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.91 [0.78-1.07],1.000,,Omega-6 Fatty Acids
PUFA,0.90 [0.77-1.05],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.89 [0.76-1.05],1.000,,Omega-3 Fatty Acids
